Class,Mean_Hue,Mean_Saturation,Mean_Value
MATANG,6.835398858466757,31.34310147006816,20.42149962123039
MATANG,7.161750762060346,31.2521929956758,21.163264521846063
MATANG,4.448093811670939,27.81529140472412,16.440260728200276
MATANG,6.442272484547807,30.81044590326003,19.574358088489422
MATANG,7.855545546292277,38.317237320260254,26.620597682372043
MATANG,7.391435034481096,27.766095699106224,20.246995651182324
MATANG,5.006574340317965,24.749597368907537,15.68465049963429
MATANG,7.635962906197756,29.290027948073398,20.740186024104617
MATANG,7.724628778151524,32.24734597539705,24.72846375767586
MATANG,6.887203703201357,28.0118587792165,18.740023452068062
MATANG,5.88818754973235,31.92743629486963,20.2338824488008
MATANG,6.001221268265335,32.15601835525575,19.513152197064688
MATANG,6.7434971185378085,25.712497978053467,17.575658915955344
MENTAH,5.2367045712569125,26.283434141810538,21.583803027745628
MENTAH,5.670039549776556,25.003765530056423,21.293797748079026
MENTAH,8.05210493425283,35.01980722686391,30.552472652231224
MENTAH,7.75826869383761,33.66827354902102,27.993625907740967
MENTAH,7.26105929402167,31.122798338839058,26.67964260274
MENTAH,7.734468624915606,34.05236967110339,28.27736572767972
MENTAH,7.272287313830215,31.77131721904739,26.737290496198238
MENTAH,6.417707341198078,28.340480600364906,22.76161941088767
MENTAH,6.2537660951967595,27.336748727555136,24.334241199885867
MENTAH,8.035684907387314,35.08042430485227,30.29324591993795
MENTAH,7.834314102989166,33.799249970863876,28.075070604865935
MENTAH,7.896345852824395,34.29421953114953,29.127924852410462
MENTAH,6.4311624534826715,30.25601748870724,24.786851796593687
MENTAH,8.050263644245916,35.44814033665284,31.330678052862975
MENTAH,6.8574884987662355,30.43251112949701,25.30841968677662
MENTAH,7.232864819436407,31.030469666783212,24.459365844726562
MENTAH,7.856959464618699,34.02867974175347,28.141966203603236
MENTAH,7.440550250771605,31.101878915794593,27.074552685144997
MENTAH,7.316878958494084,33.55617281438882,28.117106747725373
MENTAH,7.778724199459877,33.396226922180425,27.868233386381174
MENTAH,7.575351856372975,32.56587482970438,27.998166370784304
MENTAH,5.874042715064783,26.617782592773438,23.42313865379051
MENTAH,7.5488408092608665,34.17414812001672,28.887401439525462
MENTAH,6.987856578434446,31.990014598202805,28.39498851132491
MENTAH,8.14808623388471,36.39374237688481,31.81342450679575
MENTAH,7.721454824439783,33.4970750220028,28.31775517718782
MENTAH,7.156400892469618,31.98301916554141,25.816822946807484
MENTAH,6.092708069601176,26.192999568986306,23.382802453060698
MENTAH,7.644608799812725,33.38828858426569,27.825886541923868
MENTAH,6.277505694102849,26.82241978272489,24.05853899418081
MENTAH,7.439163270801183,32.57050942001029,27.90164203408324
MENTAH,7.666291413483797,34.00155401033629,30.059497848950297
MENTAH,7.588354793595679,33.00789557562934,27.380834885585454
MENTAH,5.718041376812468,25.76014376667792,21.644769739221644
MENTAH,7.224890563713671,31.274208539797936,26.867287153079186
MENTAH,8.123952857751414,34.73683850951646,28.940225357871977
MENTAH,5.825791033207143,26.500503100485467,23.030237959245596
MENTAH,6.182775489587352,27.832019696019806,24.598476331420397
MENTAH,7.588745682327835,34.33172023443528,28.792897165557484
MENTAH,5.867878415457016,26.85222377698608,23.794148260673868
MENTAH,8.47673656322338,36.835904219513566,31.819121435345938
MENTAH,7.9770299966443226,35.53821748961146,31.4471657835407
MENTAH,7.171216925475823,31.364382268960583,27.11161339528276
MENTAH,7.911505553948046,34.73183821062002,29.546228793422873
MENTAH,6.935219156398695,31.60406770431456,25.298559683340567
MENTAH,7.665632020298836,32.79239915133504,28.072190900888952
MENTAH,6.786448160807292,31.20342615700553,25.710260524671263
MENTAH,7.768722471386317,35.26839186428996,29.267357406302246
MENTAH,6.274666994196888,29.085641052497266,23.426335715462642
MENTAH,7.212373521592882,30.82841209129051,26.662243752813144
MENTAH,7.383460590378247,33.414888295617125,28.451376455801505
MENTAH,7.903829441149048,34.87552834342046,30.485974723910108
MENTAH,6.662030820493345,31.65830817830906,27.431188010384517
MENTAH,7.491578529891654,33.80921829286426,28.21643374093766
MENTAH,7.167803352261767,33.65733079949524,26.575101059650688
MENTAH,6.689904232574588,30.85941914373955,26.4381954365797
MENTAH,6.856859246399177,28.846505687069993,24.367977503395867
MENTAH,6.258779141147441,29.876498187029803,24.927230772167565
MENTAH,7.254627369068287,30.70835581336002,25.441614598403742
MENTAH,6.109401687182516,25.98445411964699,21.826533502021444
MENTAH,7.200876055430974,32.98201704613956,28.068750200938787
MENTAH,8.015616460101594,33.968374118883425,28.374362898461612
MENTAH,7.4567155877258555,32.24801874356996,27.727915069203316
MENTAH,7.734971474227591,34.118401295854234,29.519205666373296
MENTAH,7.813988202883873,34.59087550787278,30.173191274635094
MENTAH,6.4707361543129505,29.501037974416473,25.13523387516477
MENTAH,7.3679712240588024,32.77415673526717,27.880981508105872
MENTAH,7.738306430141622,35.01736707648132,29.191756260247878
MENTAH,7.88168278446904,33.98057882677871,28.208992789311665
MENTAH,7.48200655964667,31.792379748183514,27.452297571755242
MENTAH,6.109541967572499,28.72045590749984,23.345157262229133
MENTAH,7.441091152866191,32.85491572878488,27.53742861649627
MENTAH,7.063244666582272,31.520165839803564,26.608120765215084
MENTAH,7.8236638449837645,35.22951303489905,29.617729030028293
MENTAH,6.964807141464924,30.739702577944154,25.762574498054914
MENTAH,7.874274799362622,33.79022072372123,28.385774463292503
MENTAH,7.685110398280767,33.01287226421843,27.680767294801313
MENTAH,7.583760077080118,33.353473741821794,27.985968318986306
MENTAH,7.187188733261799,31.092590143651137,24.665755220892006
MENTAH,7.718970467524273,32.967535576212065,28.13754040125466
MENTAH,6.87264160658597,30.89109130357028,25.353341373396507
MENTAH,6.561244132587449,29.651911040883004,25.366149148823304
MENTAH,7.65717155550733,34.41490393116641,28.63615040720245
MENTAH,6.254283135810507,28.71105347935555,23.748984003263246
MENTAH,7.947602699813529,34.32167310675476,28.692526483731996
MENTAH,5.623316886493699,26.11519048243393,21.990156762393905
MENTAH,7.537193078563047,33.912068433722354,28.920206391762314
MENTAH,6.841162599163291,30.595350163463703,25.113072964389627
MENTAH,7.684243473005884,34.639913299937305,30.212584884078414
MENTAH,8.279367768715439,35.982011017975985,31.39339575747894
MENTAH,8.020610291280864,35.099933953932776,30.345660927854937
MENTAH,7.137718860013985,31.537610089337385,26.9046720653895
MENTAH,7.74775074146412,33.80383978949653,28.46518905074508
MENTAH,5.633319430881077,26.425325558509357,21.93879366902167
MENTAH,6.787596023622363,31.215660628958496,25.955483707380882
MENTAH,7.130427482196824,32.17984699516139,27.723666218573175
MENTAH,7.920849019117316,33.76803055123537,28.996412803116158
MENTAH,8.193333127371078,34.74715960467303,29.939955848725244
MENTAH,7.967955601068191,33.967076745052886,28.42833769370499
MENTAH,7.6727420508616255,32.905310987935636,27.875651920773855
MENTAH,7.102280165432902,32.2017933409891,28.280910287864906
MENTAH,6.573076224621431,29.310433030619052,22.30050809883777
MENTAH,7.606034141509131,33.65401719332723,29.559851940767263
MENTAH,6.935506436069316,29.17906597121753,24.430233551150977
MENTAH,7.478074187604488,32.367979889543946,27.039880634825906
MENTAH,6.428767074773341,27.399349510914995,24.294227945461195
MENTAH,6.55904404126077,29.688914295086644,24.767509177879052
MENTAH,7.61733858084973,34.319405449761284,30.070952364446693
MENTAH,7.781213831018518,34.60466549720293,30.14645235038098
MENTAH,7.793635866769547,34.15948065612542,28.307922551661363
MENTAH,7.795466544696824,34.52140619725357,29.217882886345002
MENTAH,7.529608958052019,33.85978510350357,28.118681919427566
MENTAH,7.037998780301569,29.52231883610227,23.562545462400333
MENTAH,7.359176384568705,33.53568063743811,28.539956489217627
MENTAH,7.07613288031684,32.06254514843348,28.580707691333913
MENTAH,6.838867061913259,31.60447925206565,25.79154384283372
MENTAH,7.354531747323495,32.94629308127572,27.630332664207177
MENTAH,5.7662302652994795,26.206555150663903,22.397449320726434
MENTAH,7.63015395427437,35.56296636636365,29.600149209607284
MENTAH,6.6109466552734375,30.196576342170623,24.490157013567387
MENTAH,6.961597458325296,30.91022833678948,26.44488443759243
MENTAH,8.274051619164737,36.20103385517136,30.97655841843091
MENTAH,5.877134158287519,25.268791544094007,21.43287941261574
MENTAH,7.332040669005594,33.184632666317036,29.422880949797452
MENTAH,7.556375260215728,33.583391291614426,28.16242666990178
MENTAH,7.013550432621206,31.061257570368763,25.883224236131205
MENTAH,7.087354746375064,31.418186203442485,25.989315456814236
MENTAH,7.694494930314429,33.57130827727141,28.35012453181263
MENTAH,7.4666955892931774,32.28280652207112,27.59117842309269
MENTAH,5.988176761831276,26.995051442840953,23.883674527391975
MENTAH,6.258301471977077,26.931365276069798,24.07493710615998
MENTAH,7.111224515938464,29.64983760378488,24.592535639005433
MENTAH,7.453718271765689,32.56126366132571,28.591892383716726
MENTAH,7.603763658813979,34.049597846137154,28.701778772927117
MENTAH,5.62153694560989,24.942146081492734,21.36157716350791
MENTAH,5.395035606352881,25.418551912033017,22.310427002455473
MENTAH,7.183871422284915,31.132234549816744,27.800574597017263
MENTAH,6.095862055021058,27.943086663391366,23.164315368903516
MENTAH,7.6783246954772695,33.0934286863225,27.418383374626252
MENTAH,7.090388168523341,31.907542538740998,26.3022227974095
MENTAH,5.500947049615805,25.30117747616866,21.251748544198495
MENTAH,5.726617193025817,25.925711486565234,22.83336498119213
MENTAH,6.393420937620563,29.843148062749165,24.018837069287713
MENTAH,5.737469331717786,26.436654361677757,22.57654411410108
MENTAH,6.576336456424415,28.463565465354133,22.299746980392392
MENTAH,7.147258491673097,30.95566932458446,25.428337505324876
MENTAH,6.2721022617669755,28.003974757567356,24.879092620724023
MENTAH,8.310334131060314,36.66959792400093,31.840462829841016
MENTAH,5.900889643916377,26.482047500924317,23.48703850640191
MENTAH,8.173800244743441,36.137631074881845,29.40245200577096
MENTAH,6.472406269591532,29.098887502411266,25.09437856163998
MENTAH,7.548694751880787,35.11335967891991,28.89026481722608
MENTAH,6.545070444114905,28.486048129360373,22.992269068588445
MENTAH,6.641185242452739,29.74696846165284,24.697640061869052
MENTAH,5.954127684542181,26.383564450613264,23.544221038190425
MENTAH,6.992058899176954,28.934352482297292,22.99653512460214
MENTAH,7.352252222382973,32.32469761224441,28.359607272677952
MENTAH,7.226891097708494,33.2074692965535,27.985656298727655
MENTAH,6.278252935213317,26.98330638241866,24.604376836078156
MENTAH,7.370067141183609,31.702339768900302,28.212215596265754
MENTAH,7.974195252720711,35.15687284744325,30.337900671939302
MENTAH,6.556306752648373,32.64487956482687,29.216567114056875
MENTAH,6.489653724701807,29.617997408894354,24.715404683179816
MENTAH,7.184559700420364,31.7650695926368,26.178493044503924
MENTAH,6.301762082449203,27.629584920749743,24.297289624626252
MENTAH,7.664199201167857,32.81725119759516,27.56528369291329
MENTAH,5.834642889077771,26.3901948654112,22.970629405582883
MENTAH,6.9028346685715665,31.47143460497444,26.287120615013343
MENTAH,6.889920395588188,28.935829256787713,24.56760704762651
BUSUK,5.8727442109535755,20.865507149402006,8.048897386087802
BUSUK,7.925720528810603,27.23279210471322,11.13664980287905
BUSUK,7.655539995358314,25.346348201296458,9.221299662020963
BUSUK,8.731097248846611,28.21065304603106,12.288585395969971
BUSUK,4.875095759890207,28.507963957609952,9.368253794226627
BUSUK,4.820303708928112,27.44954571508086,9.68897985136558
BUSUK,3.336786215197402,18.33951446156443,6.132023940851659
BUSUK,5.407927587689686,19.536280879267938,8.381111239209588
BUSUK,8.313476876466853,27.397142951871142,9.745419035232606
BUSUK,7.259189746997975,28.083953166694798,9.93402696146396
BUSUK,3.77421092594602,23.07908347800926,7.195177180286297
BUSUK,6.067768552175766,27.776214599609375,9.439227885179559
BUSUK,7.66006118083687,27.47754502787021,9.869172461238907
BUSUK,5.795565067495338,25.80232314121576,9.923420533231257
BUSUK,4.798364019197692,23.250020784605677,7.750621968336066
BUSUK,5.134956454053337,26.299324820561665,8.425365306712964
BUSUK,6.16761453259629,22.26577287838783,8.573981265472286
BUSUK,5.329035315493988,21.71199412404755,7.7413510923032405
BUSUK,7.447823732478138,27.627417858736013,9.652498033311632
BUSUK,4.872904208461934,22.18440742649659,8.087046430925282
BUSUK,3.9767023408363875,16.658974227591308,6.31240292144901
BUSUK,7.319656434863683,28.56656618471499,10.608121958289127
BUSUK,3.966124797554173,21.568811361681778,6.81717075928739
BUSUK,5.201260978792921,23.95399255320859,7.82271384407954
BUSUK,5.104663173848219,22.106427039629146,8.58715236334153
BUSUK,4.5467169490861306,25.957772902500484,7.870664054964796
BUSUK,7.344876575862429,29.194109379018776,10.273982169696824
BUSUK,4.931599432548868,27.522856661321693,9.645851543410815
BUSUK,6.353358264813207,27.69713677300347,9.673344741632908
BUSUK,4.4640224127121915,25.108265817901234,7.541855737505626
BUSUK,4.575400332855099,22.344469298060538,7.6445790985484185
BUSUK,4.721336710109632,26.235671306343235,8.58493393635063
BUSUK,6.988359553333172,30.264256230107062,11.904655299559542
BUSUK,3.7594827408653226,23.514553556716983,7.096453694159111
BUSUK,4.52299430439011,23.912760228286555,8.339698257760256
BUSUK,7.1075612762827935,27.322102801789963,9.509737807536812
BUSUK,4.442051012329604,22.690917780369887,7.716155001165445
BUSUK,4.768362225819026,22.385355694303787,8.33294778203768
BUSUK,8.43249718936873,27.867429191683545,10.493004630131976
BUSUK,5.484712451573753,21.62959961439847,7.649929533279482
BUSUK,3.324786841624068,18.793031982924223,6.309921076268326
BUSUK,4.983962635935089,26.514645611798322,8.696192423502604
BUSUK,5.327360930266203,27.286493686001,9.489310998484921
BUSUK,5.29846593283822,21.722299395274725,7.538526872548547
BUSUK,5.614185600123778,28.515337720329377,10.063872663081918
BUSUK,6.81428006647055,27.36162639351048,9.607231611086998
BUSUK,4.174805315433706,24.827943401572146,8.17017198099521
BUSUK,4.480426552854938,25.379788559650688,7.6439234101723255
BUSUK,6.768194379139339,24.8363855934928,9.063531820666153
BUSUK,5.4408187552244085,23.60828440473894,8.024080943668821
BUSUK,5.098327259958526,24.015578344525625,7.685475918491191
BUSUK,4.48463107136542,25.4383713836042,8.324788599838445
BUSUK,7.572318183051215,25.906243155522603,10.296089392140079
BUSUK,6.159484172554173,25.702457255296746,9.68471536518615
BUSUK,8.831712196883842,29.162920539761767,11.0081686639982
BUSUK,4.351384166827418,25.505774917916504,8.211052223488137
BUSUK,7.450006116074299,27.927421287254052,10.323371730223604
BUSUK,3.926461741757491,22.71708716875241,7.8288574846683705
BUSUK,7.736123481405125,27.70473809889805,9.821895834840374
BUSUK,4.765690493485565,28.482505327389564,8.985894222808964
BUSUK,6.127627776974022,20.92099947203334,8.315837404855484
BUSUK,4.99264369383761,26.223521228680394,8.644731560852302
BUSUK,5.764641906989454,26.928480674209908,8.108975445782697
BUSUK,6.837645102920846,24.977276460624037,9.13930238323447
BUSUK,6.4529012672204535,22.722412988482187,7.9502523916739
BUSUK,6.419174633889532,25.78492391452868,8.851584854439944
BUSUK,8.356161235291282,26.393515378849987,10.372065540203833
BUSUK,5.98245182743779,25.161530608502925,8.489709673595035
BUSUK,4.031181680812757,21.95272167818046,7.158619256667149
BUSUK,6.532177897637764,27.666783462336035,9.804090962979037
BUSUK,8.341475247355646,28.46827660077884,10.252553052862975
BUSUK,4.521412099830408,27.24875135382507,9.250408910429528
BUSUK,5.448615870848605,26.537398287298256,8.189168168684093
BUSUK,4.818867498955118,26.547657719364874,8.873862435297712
BUSUK,4.784982061189879,21.389771763679914,7.078336927625868
BUSUK,4.793092390146765,25.417082923920557,8.115809499481578
BUSUK,4.7337648368176115,27.57070784706147,9.757516554844232
BUSUK,7.9106903076171875,30.675832866150657,11.486860047642587
BUSUK,6.85643030488442,25.642342398686665,9.033637215571149
BUSUK,4.210689152219168,21.82854640631028,7.315345293209877
BUSUK,4.827951313536844,26.325726293242028,8.610131094975726
BUSUK,6.648490246431328,29.653410672160334,10.752201158813978
BUSUK,5.81636424123505,22.49994285803273,8.171165372118537
BUSUK,4.447530926990901,19.03206738130546,7.145725265942484
BUSUK,4.188500298394097,18.949324117275914,7.117736439646026
BUSUK,5.349835117167406,21.53694931469827,7.483382613570602
BUSUK,8.68487442079395,28.997237028899015,10.570628978587964
BUSUK,3.882888731151942,24.66375135884854,7.553821956179269
BUSUK,4.285489745591403,16.689371681998296,6.638333983872653
BUSUK,5.4957959838364845,25.849489879215696,9.340503833912036
BUSUK,5.146621390134709,22.782570230617445,7.06819322374132
BUSUK,2.7200501995322144,16.225366035116064,4.829866448547614
BUSUK,6.1218567522464955,27.806196801456405,9.825232674555524
BUSUK,5.287142843866545,25.771098949291087,9.536519368489584
BUSUK,7.4759160422493895,29.818192470220872,10.971337777596933
BUSUK,8.831594459313914,30.201266504609535,11.660589649844072
BUSUK,7.9089784975405095,27.79566949287069,9.916930336029932
BUSUK,5.678429560406218,23.175440909931197,9.111794679743763
BUSUK,4.204837312423643,23.51619654525945,7.868149745611497
BUSUK,8.201811676653325,28.315728458357444,10.65803797843525
BUSUK,6.888639473620756,28.156855516472962,9.397920396592882
BUSUK,4.871511639881526,21.51482727301955,7.194126961162551
BUSUK,9.052674030570827,28.42795779381269,10.715382642706725
BUSUK,7.122967504179527,29.128714730219585,11.438966162410782
BUSUK,6.019108901789159,27.388248396508487,9.18434915424865
BUSUK,6.131067660610372,26.08401150173611,8.23112318250868
BUSUK,6.765049310378086,28.247484183605806,9.362364403995468
BUSUK,4.043524345743313,18.8264128131631,6.607242348753376
BUSUK,5.881377231927566,27.791152326167857,9.347220150040991
BUSUK,5.440805066269611,25.99909627780993,8.796073442623939
BUSUK,4.632933691205311,18.810468320493346,7.545360235520351
BUSUK,8.317247995133263,29.11494012526524,11.702251983768164
BUSUK,7.207006760585455,29.409419495382426,10.942425260818544
BUSUK,6.044471960499453,30.51099537037037,10.36528649349762
BUSUK,5.481613975493506,28.24869735152633,8.779477719907407
BUSUK,5.161491990579989,18.628305945376802,7.604069588115676
BUSUK,4.494475878805781,22.326343740455407,7.438106269993409
BUSUK,6.755030125747492,25.862521764182258,9.282123141818577
BUSUK,5.491243778432838,25.33076050055861,8.775974100999871
BUSUK,4.2242458013840665,21.62009006076389,7.0241013515142745
BUSUK,5.115499174643936,24.624060987935636,8.255963549201871
BUSUK,8.198239864145286,27.097565890339666,9.603741618340889
BUSUK,4.4775822643389915,19.189581914203156,6.900406134962545
BUSUK,7.74547146769708,28.14449840906716,9.920853979793595
BUSUK,7.1122080485026045,24.48914566354006,8.937595445923353
BUSUK,5.512388818057967,27.33746457198029,9.283293359073593
BUSUK,5.104918554486561,25.091235125506365,9.403465741946373
BUSUK,5.36564962755996,25.58518002357012,8.522467028456951
BUSUK,5.313550407503858,29.821126427670073,9.742569220900045
BUSUK,5.144340546533404,18.44939268763664,7.700939037181713
BUSUK,8.704466203603234,30.30509691277649,11.017053109628183
BUSUK,4.426476121439364,25.447422608426567,9.50585931220663
BUSUK,3.718523943865741,20.010875560619212,6.807073648083848
BUSUK,4.5379968965004505,20.196918000900205,6.5065791126141335
BUSUK,6.622728449817547,27.258613617822466,9.50703398779096
BUSUK,5.884634763615612,23.1537938373079,8.22309448493361
BUSUK,7.1696776715816295,24.473033261397248,9.295950995551216
BUSUK,8.27609918539416,28.230133433400848,10.816358527038323
BUSUK,6.855909119908211,28.64386294015641,9.040599995679816
BUSUK,8.331668367111144,26.699032818829572,10.295400800037777
BUSUK,5.925569385167503,27.00559206362124,8.855649594907407
BUSUK,8.731392942828897,30.6648688924656,12.508122134110565
BUSUK,4.641144112794978,20.652812690891846,6.399647214285141
BUSUK,4.375003265255272,24.41760825325923,7.754053123693898
BUSUK,6.024417641722126,22.925322356047452,9.421423641251929
BUSUK,8.203776732393743,27.784715440538193,10.593340336050026
BUSUK,5.609398924274209,26.479895823286395,8.285720762401942
BUSUK,7.690926571441776,26.38660277064445,9.343455122331532
BUSUK,6.746594087577161,29.094193697956854,10.674450218922807
BUSUK,5.555553106614101,28.27375674149627,9.675652335210101
BUSUK,8.71412131227093,27.481887880176185,11.735327261465567
BUSUK,4.61505528830697,23.188337286803947,7.357407620904867
BUSUK,5.392604309835551,27.752054724673677,9.54303279923804
BUSUK,8.20518123171457,27.687040101353524,9.673027886284721
BUSUK,5.574385215225534,28.479107640898278,9.661530859676407
BUSUK,5.43945011091821,26.13519889925733,9.507443588947563
BUSUK,5.283972720550412,23.218586172096032,8.841447995032793
BUSUK,5.502308284304269,23.03202242125209,8.76954613202884
BUSUK,4.164938781487108,24.196052708252957,7.626784775973348
BUSUK,7.584078188295718,30.046520657009548,10.889522473998522
BUSUK,6.840656610182774,27.2341477507917,9.830150651343075
BUSUK,5.642719661257394,26.14192896713445,8.694573987168049
BUSUK,4.670679539809992,24.52062498492959,8.368654918278196
BUSUK,6.17463753154739,26.819038171336484,8.813610312379437
BUSUK,5.636387263796457,28.527680134086452,9.714754395033596
BUSUK,4.65679931640625,24.482504448282373,8.0172040020978
BUSUK,7.7347791381333595,28.182414867259837,10.443380661952643
